,id,total_fires,acres_burned,logged_acres_burned
672,20169,80,499.90000000000003,-50.018879613535944
673,20173,493,955.16,-326.5007370793037
674,20175,50,242.22000000000003,-11.83671505241773
675,20177,452,2547.26,-140.15336980466608
676,20179,9,13.069999999999999,1.1162755875805441
677,20181,8,30.060000000000002,-7.397940008672036
678,20183,15,2083.0699999999997,-4.188424994129404
679,20185,137,14083.99,39.416123291439426
680,20187,2,40400.0,7.204119982655923
681,20189,29,11028.8,3.4029722713405586
682,20191,193,2607.58,34.05062911594541
683,20193,15,1248.64,-6.966576244513048
684,20195,2,0.02,-3.999999999999999
685,20197,66,17949.11,47.741734395873436
686,20199,2,1108.0,3.044147620878723
687,2020,222,6046.6,-110.27577817715681
688,20201,14,278.08,-4.903731131235999
689,20203,1,1200.0,3.0791812460476247
690,20205,45,2437.79,13.02873462263633
691,20207,29,2985.5,21.79210557733386
692,20209,83,334.8,-94.44296244762194
693,2050,303,1954501.5,461.86026353495
694,2060,9,9598.2,11.458356100895553
695,2068,257,940600.9,272.0542602289778
696,2070,72,72805.5,96.22267719386323
697,2090,2209,1193267.4999799998,-1043.336990495079
698,2100,65,698.95,-23.726163820127837
699,21001,137,1151.1,69.20647086516983
700,21003,9,17.9,0.22530928172586273
701,21005,11,160.0,10.044571116262746
702,21007,33,246.5,11.475521553765066
703,21009,27,254.9,17.06727226638915
704,21011,74,1596.6000000000001,43.25188766962855
705,21013,748,32657.3,597.9780602712935
706,21015,2,25.4,1.0
707,21017,1,0.5,-0.30102999566398114
708,21019,168,1541.5,78.91953642212565
709,21021,6,48.0,3.6812412373755867
710,21023,9,45.3,3.773786444981193
711,21025,892,50058.5,848.002541062024
712,21027,137,1234.8,78.71140457628545
713,21029,139,795.9,47.31937317101363
714,21031,80,1017.6,50.449588460671045
715,21033,76,546.3,21.259373952736702
716,21035,136,674.2,48.18815755784246
717,21039,31,122.3,10.845538880708197
718,21041,4,23.0,2.3802112417116055
719,21043,665,9670.7,405.91917451570123
720,21045,215,3547.2,173.98208836615885
721,21047,95,1741.5,71.98216111918988
722,21049,8,27.0,3.6074550232146683
723,21051,1397,54448.96,1365.0647370893041
724,21053,178,5991.599999999999,121.9257115071115
725,21055,57,346.8,26.085098758316978
726,21057,170,4594.8,110.40505431909553
727,21059,39,162.5,13.189178748760124
728,21061,86,1734.0,28.25339391481042
729,21063,166,3726.7,110.00300566340775
730,21065,342,9346.85,210.9372962694348
731,21069,60,550.3,28.93154201834703
732,21071,1174,62161.0,1038.4427216853535
733,21073,13,54.0,6.589726256254236
734,21075,43,222.1,13.180523522870999
735,21077,6,17.0,2.3802112417116055
736,21079,42,335.0,20.652208961825686
737,21081,20,116.0,10.890756251918218
738,21083,173,1261.7,55.559022366399375
739,21085,96,1417.1,60.2055307885951
740,21087,73,691.8,36.111757210029076
741,21089,644,12882.1,476.01580023663814
742,21091,24,334.5,15.820529848523519
743,21093,113,1261.7,45.38551767686321
744,21095,542,40705.1,537.996031295055
745,21097,3,29.0,1.8750612633916999
746,21099,87,456.2,28.13653160931605
747,2110,71,38.25,-54.999999999999986
748,21101,27,407.4,15.671609349437055
749,21103,20,226.7,12.445468794363823
750,21105,57,808.2,25.78182795557063
751,21107,161,3079.7000000000003,95.64353452294904
752,21109,633,14253.61,447.85440176462635
753,21111,18,133.0,12.208355349015392
754,21113,5,54.0,2.8195439355418683
755,21115,598,17570.649999999998,475.41392691319385
756,21117,5,156.0,6.832333243384642
757,21119,1073,74864.8,1063.7096425814982
758,21121,1052,38655.9,902.3052502130952
759,21123,50,797.5,30.590518315579146
760,21125,439,6313.93,245.45618714714908
761,21127,501,15947.9,396.2659140718001
762,21129,535,12436.7,365.2336766930877
763,21131,744,47089.64,728.1872303329942
764,21133,692,29308.5,614.4474919830645
765,21135,189,6402.3,147.00960783809975
766,21137,137,1773.1,78.66657127568742
767,21139,60,673.6,34.823791823319596
768,21141,56,663.8,27.536559266786455
769,21143,59,868.05,11.930044209856897
770,21145,77,543.4,21.420202238757142
771,21147,624,18445.24,270.11971607604494
772,21149,29,291.4,11.056000578043529
773,21151,145,2166.6,82.30289236292191
774,21153,856,24523.75,780.9764038212896
775,21155,61,771.2,42.30606439871164
776,21157,59,617.5,30.28328358973554
777,21159,602,29599.3,589.5723745989943
778,21161,3,24.0,2.6232492903979
779,21163,58,346.8,23.307851781226276
780,21165,86,1075.6,33.94649639366537
781,21167,2,35.0,2.1760912590556813
782,21169,102,1210.5,46.28054247109798
783,21171,189,4140.3,163.08093613785337
784,21173,53,137.8,9.909911772554242
785,21175,530,11392.1,370.87118830792986
786,21177,260,6468.7,146.67787682845554
787,21179,56,417.4,26.265340303392183
788,21181,7,117.0,7.565257343420213
789,21183,193,7107.2,118.43064373914616
790,21185,2,26.0,1.3979400086720375
791,21187,16,133.1,9.008855563996212
792,21189,502,17727.05,381.89522776501906
793,21191,8,78.2,5.2552725051033065
794,21193,1659,78054.01,1404.655935792818
795,21195,1404,120247.099998,1628.5813908561136
796,21197,182,7474.499998,117.94299380022208
797,21199,221,6748.01,155.99496975558537
798,21201,1,1.0,0.0
799,21203,606,15309.35,524.0039755221034
800,21205,246,3722.87,95.33368774152109
801,21207,36,734.63,21.37570799919474
802,21209,11,95.3,7.27992233628275
803,21211,12,77.2,7.383671773821112
804,21213,10,67.0,4.480581786829168
805,21215,2,34.0,2.3180633349627615
806,21217,70,498.5,33.98256309171967
807,21219,19,166.8,10.409270191796104
808,2122,1368,362883.43000000005,-852.1562564308658
809,21221,88,2604.36,32.896614797803615
810,21223,7,407.0,7.048552887930937
811,21225,11,138.0,7.6866362692622925
812,21227,69,872.8,42.75985733152541
813,21229,3,81.3,1.3802112417116057
814,21231,274,11249.8,219.0486242445266
815,21233,81,1606.4,56.63500281280909
816,21235,858,47819.72,756.3821172563064
817,21237,309,4153.8,158.55428054684782
818,2130,24,13.7,-13.540607512240765
819,2150,64,27122.7,27.778462361598688
820,2164,66,31549.199999999997,47.93275790726381
821,2170,2444,61177.399999999994,-1544.744548941884
822,2180,146,299158.80000000005,192.57872301929723
823,2185,49,394188.1,85.74511632097452
824,2188,442,583103.1,602.0978713091283
825,22001,19,263.46,7.433439449685005
826,22003,2096,39932.96,879.2214573469488
827,22005,1,0.25,-0.6020599913279623
828,22007,2,67.23,2.9658956410734945
829,22009,94,2473.29,53.36273649380573
830,2201,1185,3083.7000000000003,-727.8179371568198
831,22011,2905,44584.69,1417.8600062524433
832,22013,631,6121.1,221.7442297246804
833,22015,557,5720.599999999999,288.479735216603
834,22017,563,7048.42,304.60974508706187
835,22019,895,14489.28,560.3765196050794
836,22021,381,2551.846,128.84652581628123
837,22023,427,251275.6,589.3273592513951
838,22025,191,3488.47,124.66658467987853
839,22027,729,5853.81,143.38919353111854
840,22029,6,114.5,3.3802112417116055
841,22031,328,2166.71,102.38746940352668
842,22033,36,301.21,16.13900855877042
843,22035,5,20.4,1.6196150057428063
844,22037,186,1902.44,104.98743508444076
845,22039,525,6979.73,169.10572135623258
846,22041,53,1339.8899999999999,47.54565434686105
847,22043,962,15326.56,525.0659217120098
848,22047,3,127.71,3.8908735224022113
849,22049,307,1627.56,80.7047096831954
850,22051,8,32.8,-2.9897000433601875
851,22053,58,1098.5,35.992912089080704
852,22055,4,38.0,3.041392685158225
853,22059,690,7046.4618,290.0631064738065
854,22061,317,1270.37,63.78438450477192
855,22063,1085,10397.138847,553.5983731342263
856,22065,8,119.2,5.70134344080431
857,22067,300,7106.745,174.5265032435046
858,22069,642,29509.77,314.64238710195696
859,22071,122,3942.24,41.05092958107483
860,22073,245,1978.5731,114.31528026701963
861,22075,2,12.1,0.07918124604762489
862,22077,1,200.0,2.301029995663981
863,22079,2561,38290.174,1203.59965064814
864,22081,218,1378.7381,48.020561493222324
865,22083,86,1413.885,56.4908865763671
866,22085,725,4454.747,116.5306319285716
867,22087,3,170.0,5.243038048686294
868,22089,1,893.0,2.950851458888546
869,22091,1418,7628.693029999999,332.53430002854424
870,22093,1,1.6,0.2041199826559248
871,22095,5,35.1,2.5773180472916373
872,22097,66,356.44,23.534656386842297
873,22099,1,75.0,1.8750612633916997
874,22103,2088,36760.590000000004,879.188744949399
875,22105,1692,15411.7411,840.3591021952176
876,22107,10,210.79999999999998,5.582290682718994
877,22109,1,614.0,2.7881683711411673
878,22111,431,2807.4,155.98026586797442
879,22113,2,1.11,-1.9586073148417744
880,22115,2296,40913.24,1074.8599450938714
881,22117,1284,8625.74,482.9431346174934
882,22119,557,5304.0,162.50057464587297
883,22121,9,17.4,0.6354837468149119
884,22123,219,2509.02,114.82192433291229
885,22125,24,563.1,17.132088339796663
886,22127,971,16729.26,542.5082398368769
887,2220,36,5.5,-32.602059991327955
888,2232,67,110.89999999999999,-40.40851299651414
889,2240,1309,3519541.6,230.68297909587312
890,2261,480,75158.09999999999,-266.76318347589233
891,2270,90,137224.9,121.16267812650422
892,2280,56,37.42,-35.21070138884055
893,2282,2,2.17,-0.46852108295774486
894,2290,2451,22541906.09222,3915.2663035376722
895,23001,270,379.77,-128.1094295546966
896,23003,1779,5664.2699999999995,-757.3028613107518
897,23005,633,451.24,-396.5997830805119
898,23007,466,276.34,-326.5784179326874
899,23009,790,1216.48,-344.2022936889804
900,23011,906,720.17,-570.9055748486375
901,23013,318,264.59,-148.1849507439895
902,23015,291,273.21999999999997,-134.5905600051069
903,23017,788,847.9,-425.6117808814712
904,23019,1652,2097.14,-812.3577469143418
905,23021,836,1490.27,-567.3554204257101
906,23023,172,125.38000000000001,-88.02973507076668
907,23025,762,893.14,-535.0362087660234
908,23027,510,661.89,-221.74215860756541
909,23029,1572,7693.47,-479.9481115257295
910,23031,977,787.4,-542.7007423946103
911,24001,216,400.5,-78.2060482933195
912,24003,35,666.6,7.53844335129873
913,24005,46,104.4,-3.7142597117038627
914,24009,132,66.9,-86.15951274987263
915,24011,255,306.3,-121.53646600269963
916,24013,27,26.2,-10.231273788082905
917,24015,215,218.9,-94.87350296710343
918,24017,387,842.68,-234.40364098733073
919,24019,586,55373.95,281.2103773559777
920,24021,160,203.6,-65.19262334103784
921,24023,86,170.4,-21.734097581341256
922,24025,118,141.5,-52.35395908178209
923,24027,22,47.7,-5.2045282028031
924,24029,64,636.9,-18.21449040348726
925,24031,55,635.9000000000001,-8.619984408426514
926,24033,86,600.7,-10.464929730537902
927,24035,111,230.39999999999998,-35.7825884310224
928,24037,227,143.6,-135.645351261075
929,24039,81,1774.5,5.613508991083443
930,24041,188,360.0,-93.04558857919895
931,24043,195,373.1,-86.69086186467857
932,24045,163,1193.9,-54.41022784784114
933,24047,50,1452.8,10.612787877356519
934,24510,1,2.4,0.380211241711606
935,25001,254,196.3,-94.14279584638733
936,25003,123,510.69,-37.50093630222829
937,25005,90,103.65,-4.9281291200737005
938,25007,9,3.0,-4.1175099262876795
939,25009,76,413.45000000000005,-2.597686434263894
940,25011,29,29.3,-8.855425792390381
941,25013,379,663.21,-304.2414575747231
942,25015,105,333.87,-41.41569968179613
943,25017,220,270.5,-55.642347724756036
944,25019,5,2.3,-2.999999999999999
945,25021,391,238.7,-80.65373944825744
946,25023,498,175.20000000000002,-213.75333962871488
947,25025,6,303.5,0.4668212980798505
948,25027,357,2842.1400000000003,-56.067677919037244
949,26000,114,2001.08,-22.841239796035214
950,26001,340,1761.1599999999999,-26.64016396459448
951,26003,172,772.06,-51.4148559473023
952,26005,117,978.9,39.57069848715323
953,26007,213,492.24399999999997,-45.478124229621955
954,26009,163,289.05,-43.6001805524574
955,26011,194,1880.11,34.15612173063489
956,26013,139,2133.28,-61.90296383680671
957,26015,130,910.3,33.95542475940863
958,26017,15,107.5,7.490279081209733
959,26019,58,136.8,-8.693358033514578
960,26021,1,4.0,0.6020599913279623
961,26023,3,154.3,0.48855071650044457
962,26025,3,11.1,1.6674529528899538
963,26029,118,567.98,4.487961238115837
964,26031,227,704.99,-33.98567779206981
965,26033,582,10208.31,49.39312650888626
966,26035,422,1304.86,-10.954930266972006
967,26037,3,48.2,-0.3187587626244124
968,26039,350,14463.320000000002,26.633093567431825
969,26041,233,1063.47,9.956607831464288
970,26043,231,751.67,-10.933662083935033
971,26047,90,275.45,-5.463346495622274
972,26051,213,1046.614,25.747613703324756
973,26053,85,196.98000000000002,-42.40021308817865
974,26055,142,858.89,1.5715072421423146
975,26057,1,2.7,0.4313637641589873
976,26059,1,3.0,0.47712125471966244
977,26061,140,982.14,-27.862877331241997
978,26063,9,114.0,2.330860339347206
979,26065,4,227.1,4.173477643452995
980,26067,13,454.75,9.592755769935406
981,26069,496,2611.22,-90.03776176158033
982,26071,130,794.5500000000001,-19.48492117536902
983,26073,35,521.8,23.46890555829854
984,26075,6,175.3,4.502951234673963
985,26077,8,27.3,2.941213346703948
986,26079,214,1642.34,-6.083038318340631
987,26081,14,102.1,7.704900116695437
988,26083,86,634.98,-25.71181895030555
989,26085,551,2326.41,-104.01434223585343
990,26087,17,166.2,6.933044722846187
991,26089,104,298.7,-34.20653573933519
992,26091,3,3.0,-0.6655462488490693
993,26093,18,170.84,5.972570013653119
994,26095,94,41103.439999999995,-19.655633903820124
995,26097,220,2744.02,-5.876903311050626
996,26101,246,1583.47,-46.95643078359395
997,26103,405,7958.845,-64.06713931372816
998,26105,155,915.61,-1.8006226523719193
999,26107,70,574.4,32.89867074524956
1000,26109,325,1271.8,12.148331820219898
1001,26111,238,833.8000099999999,-30.050164392282277
1002,26113,166,656.97,18.406197878677002
1003,26115,3,154.6,4.655322394502504
1004,26117,23,345.28,13.393711505058832
1005,26119,204,651.14,-26.653502709608365
1006,26121,118,1382.45999,58.586499983708464
1007,26123,615,2050.79,-63.744109323224485
1008,26125,7,92.7,4.639940905975981
1009,26127,157,898.985,13.567703665738403
1010,26129,251,4532.57,93.590240749571
1011,26131,53,114.3,-14.269484204324682
1012,26133,183,722.01,7.121138282259883
1013,26135,318,15988.72,-10.492271251909145
1014,26137,368,1065.85,-133.96003880238692
1015,26139,54,140.7,8.025096122901502
1016,26141,113,531.446,9.002022794947411
1017,26143,260,2949.7,41.25006547015334
1018,26145,18,130.9,2.2031663549130274
1019,26147,13,151.3,2.639743748817149
1020,26149,2,4.0,0.47712125471966244
1021,26151,14,200.5,4.270951408351135
1022,26153,147,4108.429999999999,-4.521037003147837
1023,26155,4,156.9,3.90655051910145
1024,26157,20,634.6,12.770618809387955
1025,26159,15,19.9,-8.282554190189902
1026,26161,7,167.1,7.656346076021778
1027,26163,2,42.2,0.9242792860618816
1028,26165,266,759.13,-50.835244234574596
1029,27000,22,10.55,-14.840508002763778
1030,27001,1261,23632.02,235.329817372529
1031,27003,564,15990.890000000001,26.871312034306413
1032,27005,2409,36543.13,411.7574919613215
1033,27007,10162,184053.04,-1250.8651859428005
1034,27009,695,3543.33,-37.19135211691393
1035,27011,31,9083.2,28.303673392392334
1036,27013,22,3102.91,13.071712312981361
1037,27015,12,79.93,-2.983133729171024
1038,27017,1188,2353.88,-543.6237018649907
1039,27019,12,390.0,0.1395768633675354
1040,27021,2014,12043.72,-499.1136979320876
1041,27023,9,3351.5,9.328052638110059
1042,27025,311,1141.5,-29.1106978890911
1043,27027,32,5264.6,47.48068019049331
1044,27029,1224,93996.51,271.69299756841
1045,27031,409,134629.92,-220.43846820080577
1046,27033,8,259.2,8.89757266908893
1047,27035,1677,6753.54,-422.7558395450872
1048,27037,123,1829.0,-29.39403863586858
1049,27041,162,1645.8,70.55084884678966
1050,27043,9,122.8,5.512622416798406
1051,27045,91,519.52,2.582035256248611
1052,27047,6,229.29999999999998,4.909785951899067
1053,27049,44,196.7,9.406590252140198
1054,27051,26,1534.0,31.591133977357778
1055,27053,44,550.2,13.671224069613196
1056,27055,176,1178.33,-32.80297912065769
1057,27057,658,2460.9,-80.2369910580051
1058,27059,675,2393.3,-92.33826051223275
1059,27061,1752,5923.15,-400.1037898155382
1060,27063,8,487.0,12.138614999929546
1061,27065,840,4590.92,-128.33835812476042
1062,27067,49,2368.7,41.03309867767532
1063,27069,610,128432.55,837.7340635921561
1064,27071,539,2525.28,-155.54576256636776
1065,27073,25,2077.45,21.852564077636067
1066,27075,686,99574.95999999999,-331.4507083701538
1067,27077,484,7076.75,28.94400834370098
1068,27079,6,696.11,2.967547976218862
1069,27081,2,1.7000000000000002,-0.795880017344075
1070,27083,6,426.2,9.766251592789235
1071,27085,5,230.1,4.315970345456917
1072,27087,1347,22368.25,-39.82585864836787
1073,27089,512,62484.31,669.6863576230754
1074,27091,4,100.4,3.653212513775343
1075,27093,20,765.5,17.461788214661762
1076,27095,1083,9402.8,126.93280648865401
1077,27097,1679,41098.3,609.8406672748931
1078,27099,5,36.75,1.0053950318867062
1079,27101,1,10.0,1.0
1080,27103,9,218.2,4.8234742291703006
1081,27107,17,5458.3,27.524829723284828
1082,27109,14,43.95,0.4065401804339549
1083,27111,278,5737.17,162.61726314437632
1084,27113,93,13212.05,134.4572945459859
1085,27115,1906,13390.59,-372.1431254225793
1086,27117,2,130.0,2.935003151453654
1087,27119,141,18285.75,154.97371450772303
1088,27121,50,2911.2999999999997,47.82476672770343
1089,27123,13,135.05,6.7627594238571405
1090,27125,7,122.7,3.4782778319196037
1091,27129,5,206.0,6.467992659521148
1092,27131,8,314.0,6.635483746814911
1093,27133,4,39.2,0.14612803567823818
1094,27135,855,151053.32,669.6760209392867
1095,27137,4735,28947.87,-1879.2883657979432
1096,27139,73,543.6,-6.710681980370379
1097,27141,1156,4296.389999999999,-354.15384014154984
1098,27143,11,257.1,9.295874845217378
1099,27145,69,2019.1,4.886941779422493
1100,27147,3,63.0,2.9754318085092626
1101,27149,25,1066.9,26.37109439323826
1102,27151,9,1010.6999999999999,6.914390009729742
1103,27153,462,8137.58,201.53697555453715
1104,27155,1,1.0,0.0
1105,27157,67,693.25001,10.978897636609732
1106,27159,610,6206.13,-17.11028217739749
1107,27161,7,63.44,-0.16723569505946845
1108,27163,64,289.11,1.7669317482259412
1109,27167,11,5042.6,15.996374671099652
1110,27169,234,621.01,-63.46899379457336
1111,27171,25,402.14,12.835085236857783
1112,27173,4,18.0,2.130333768495006
1113,28001,88,1015.4,34.01118672851542
1114,28003,1090,11073.7,659.5492964122524
1115,28005,2031,29648.84,1336.5339929222177
1116,28007,1690,24031.9,877.0357195413696
1117,28009,1217,25602.1,968.8895806370576
1118,28011,12,206.2,7.528273777167043
1119,28013,399,4933.6,225.45280001338563
1120,28015,886,7760.3,380.9340241442031
1121,28017,324,2967.1,140.39915493114745
1122,28019,545,3189.75,159.36025879839303
1123,28021,265,3807.3,143.6786060845154
1124,28023,822,8048.3,482.14903990838513
1125,28025,438,3942.2,185.21721027260213
1126,28027,31,230.0,17.30330415347556
1127,28029,1303,14221.98,555.926730540718
1128,28031,1368,10657.6,632.8225202291857
1129,28033,259,5467.74,266.2596411207942
1130,28035,1582,27894.32,780.197323691653
1131,28037,652,7672.79,273.862615597135
1132,28039,1465,16525.54,808.3373203822292
1133,28041,1162,14022.06,570.2158818691884
1134,28043,344,5013.9,232.3938246018341
1135,28045,2581,53327.1,1303.3738948971343
1136,28047,2922,57240.99,1787.0788364224231
1137,28049,620,10900.0,340.3633232476895
1138,28051,1402,19032.6,958.3682968290235
1139,28053,34,629.3,25.836720890195803
1140,28055,15,400.5,11.49281624324618
1141,28057,736,5984.8,397.4743562207835
1142,28059,2753,61068.17,1414.8522366070858
1143,28061,1239,9714.05,513.2345314261675
1144,28063,563,8831.9,172.1546406757886
1145,28065,2534,24160.7,1477.2352322602976
1146,28067,1416,14267.1,783.28723270947
1147,28069,763,8663.9,388.33467005260025
1148,28071,541,12745.6,413.3528458535609
1149,28073,2907,43364.6,1655.1757525023
1150,28075,617,6901.9,365.5731717207942
1151,28077,1464,19558.1,894.6115033903687
1152,28079,2030,18454.9,947.895105776696
1153,28081,516,5335.3,167.07439124832686
1154,28083,65,837.1,42.48993665467938
1155,28085,2354,31600.7,1253.6208017498561
1156,28087,420,3507.5,197.8148931926627
1157,28089,1166,18165.8,777.3047116910915
1158,28091,2409,22259.5,1178.090517843422
1159,28093,1345,43842.9,1314.349903077302
1160,28095,536,6148.0,344.5533706765894
1161,28097,315,3765.2,175.1815648892507
1162,28099,821,5318.6,333.4557094914521
1163,28101,826,11067.35,386.9874649164436
1164,28103,268,3864.6,143.126185573714
1165,28105,377,3419.5,180.2469898240372
1166,28107,1032,19715.0,830.2593734098566
1167,28109,3605,63510.38,2219.0259120561163
1168,28111,1793,68283.23,1058.3127348257676
1169,28113,1581,15255.4,863.2166640091679
1170,28115,543,6822.85,315.2252977929541
1171,28117,1203,11525.8,641.641072913391
1172,28119,55,1313.5,64.78191415418537
1173,28121,744,8118.8,433.8058028721193
1174,28123,666,7114.17,317.9676066261397
1175,28125,18,329.4,9.099675117455911
1176,28127,860,6551.4,340.60091067776966
1177,28129,1042,10696.12,507.88865560766595
1178,28131,1277,12639.0,511.98889344442836
1179,28133,6,181.0,7.652517086113692
1180,28135,798,12754.9,613.8677903550998
1181,28137,346,7488.8,326.60789881038477
1182,28139,1027,15258.76,765.5566170940431
1183,28141,1228,16150.0,729.746295105175
1184,28143,8,224.0,8.790819784279973
1185,28145,558,5292.49,320.8661277464048
1186,28147,1115,17525.55,871.4333282446264
1187,28149,61,171.8,4.893030409729798
1188,28151,47,1300.6,35.2571600483098
1189,28153,1742,16269.17,656.8837013091013
1190,28155,616,5091.7,255.72278862710942
1191,28157,495,12724.9,292.0645560001354
1192,28159,1354,14197.4,825.4305105724858
1193,28161,662,13491.1,514.2320818522239
1194,28163,165,2376.2,103.32265308405476
1195,29001,27,492.0,20.068797452058163
1196,29003,5,18.0,1.7781512503836434
1197,29005,1,1200.0,3.0791812460476247
1198,29009,433,8060.58,265.77706290901403
1199,29011,45,1515.0,43.850969005680604
1200,29013,18,261.3,11.890987813897524
1201,29015,237,11256.0,218.79223290654525
1202,29017,49,254.01,22.0339462358696
1203,29019,4,220.5,5.1760912590556805
1204,29021,29,1574.0,19.766251592789235
1205,29023,114,2064.89,62.090119372375916
1206,29025,17,976.0,10.787970842482473
1207,29027,77,217.41,10.601056439378306
1208,29029,837,28813.0,679.1866810045526
1209,29031,27,61.0,5.033423755486949
1210,29033,58,1200.0,45.78749006457355
1211,29035,301,5564.8,192.06251253562905
1212,29037,10,32.6,1.1760912590556813
1213,29039,136,4469.0,121.75601141947887
1214,29041,21,723.7,14.934118529939347
1215,29043,391,10914.0,262.1393837338641
1216,29045,21,300.0,16.146028757021522
1217,29047,149,274.3,-38.13038076258268
1218,29049,21,262.0,9.684701769485093
1219,29051,15,146.0,6.408239965311849
1220,29053,37,393.1,13.344753707790742
1221,29055,521,11490.82,370.98874971684853
1222,29057,41,827.0,23.058920990802378
1223,29059,354,22394.0,343.10257127209906
1224,29061,24,675.5,23.630214668119518
1225,29063,8,1401.0,11.603820738559573
1226,29065,665,18093.95,404.57338821009364
1227,29067,541,13079.210000000001,407.51093945159755
1228,29071,196,1401.3,66.09453127806506
1229,29073,62,802.0,42.7369045986458
1230,29075,9,95.0,3.3802112417116055
1231,29077,327,2497.9,75.40525900483357
1232,29081,70,2454.0,53.19092467882016
1233,29083,239,18750.35,222.68927906209208
1234,29085,112,4922.5,107.46943735836817
1235,29087,27,1762.4,25.22232000995834
1236,29089,3,16.0,1.6989700043360187
1237,29091,568,13139.44,353.62621670995463
1238,29093,281,8059.79,215.51286318247102
1239,29095,122,225.35,-35.33531260436088
1240,29097,61,318.0,13.525560882907643
1241,29099,397,1462.351,-30.537532673068906
1242,29101,207,1085.55,1.5366790407335031
1243,29103,12,520.0,11.915505361754375
1244,29105,749,29786.63,631.0021309054506
1245,29107,29,388.2,13.002016139465908
1246,29109,158,1074.0,52.262931658550876
1247,29111,62,953.0,36.264127634804815
1248,29113,37,235.51,11.566496415535761
1249,29115,60,1650.3,32.692241601624275
1250,29117,21,547.0,17.58095233194673
1251,29119,212,5711.0,142.65057150605986
1252,29121,46,883.0,33.31496974629563
1253,29123,158,2377.6800000000003,76.23311532937217
1254,29125,173,2493.2,116.68010471609372
1255,29127,19,350.0,10.835969444815742
1256,29129,55,1485.0,45.31737912714578
1257,29131,227,3920.35,131.8764029528292
1258,29135,18,280.0,11.786018997395356
1259,29137,62,911.0,45.33214874032041
1260,29139,21,43.0,4.538573733806855
1261,29141,304,6896.1,188.94993776623056
1262,29143,3,60.0,2.0569048513364723
1263,29145,391,2069.09,51.23599167314357
1264,29147,4,38.0,3.146128035678238
1265,29149,387,11074.93,296.3313054758885
1266,29151,60,462.5,32.015432505223714
1267,29153,469,13546.45,343.6814247879123
1268,29155,8,7.3,-2.568636235841012
1269,29157,15,277.0,12.113039079013893
1270,29159,22,442.1,10.224781603699872
1271,29161,472,8104.41,224.53563305352412
1272,29163,67,1796.6,33.22651445395518
1273,29165,27,206.4,-8.690114440339805
1274,29167,187,5695.7,137.0136892525501
1275,29169,310,8027.44,200.46680194219334
1276,29171,16,268.0,10.811575005870592
1277,29173,40,1517.0,24.158834747631108
1278,29175,44,267.1,16.036884287596457
1279,29177,33,496.2,16.05861370601705
1280,29179,534,22169.07,381.9445208086345
1281,29181,358,9107.19,274.3325747096979
1282,29183,76,39.4,-32.463346612854004
1283,29185,205,14849.0,232.59897979016415
1284,29186,13,266.5,10.59223229022401
1285,29187,45,574.0,32.3292055842654
1286,29189,35,31.9,-4.611188586526476
1287,29195,33,494.0,27.482780048344296
1288,29197,24,608.0,17.582457686944046
1289,29199,16,419.6,11.27992233628275
1290,29201,8,49.0,3.8372727025023
1291,29203,968,34042.47,731.1732304299265
1292,29205,5,125.0,5.266701966884088
1293,29207,4,129.1,2.086359830674748
1294,29209,250,4873.0,164.5179534357105
1295,29211,9,108.0,7.857332496431268
1296,29213,289,14024.44,239.1737707607292
1297,29215,560,7671.37,350.08264616814785
1298,29217,43,1217.2,32.48905917630289
1299,29219,70,449.36,15.420897208000266
1300,29221,614,10972.19,363.79140552955505
1301,29223,332,5731.63,212.1495999238527
1302,29225,193,3964.1,107.8999994845459
1303,29227,63,3681.0,73.29677255957517
1304,29229,324,6010.83,222.65690159870744
1305,29510,3,2.1,-0.9999999999999998
1306,30001,569,108453.03,-195.9951184042912
1307,30003,3437,448971.53,-154.8221177682198
1308,30005,949,89573.2,115.58400236600036
1309,30007,140,96844.32,14.579325255038198
1310,30009,300,65127.00999,30.814693449321084
1311,30011,371,132629.45,70.27867785795651
1312,30013,163,12737.31,16.016572654364154
1313,30015,470,35760.86,-48.913045543076
1314,30017,271,171381.60020000002,321.6780591015425
1315,30019,7,2383.8,10.517916344611024
1316,30021,10,3620.2,14.442968335443071
1317,30023,274,50206.2,-275.94825881411
1318,30025,12,2925.8,15.048327793582413
1319,30027,246,23805.25,82.42596993911401
1320,30029,3385,575265.92,-2646.689202292552
1321,30031,544,49678.59,-332.4383697073934
1322,30033,376,295193.2,343.1194191916539
1323,30035,1883,97870.06,-725.9534197173094
1324,30037,22,12135.2,38.49256621537338
1325,30039,879,112332.89,-462.1499207334148
1326,30041,686,8009.9,-164.2655185954741
1327,30043,749,20499.25,-476.41512350807153
1328,30045,97,4402.91,-19.95461968707691
1329,30047,1419,40679.82,-865.4386977370156
1330,30049,1787,369201.37,-1023.7579339684789
1331,30051,2,8.3,0.3802112417116058
1332,30053,3735,148930.35,-2175.543095118219
1333,30055,44,7436.7,28.47316380812458
1334,30057,308,41605.16,-22.254495313148148
1335,30059,297,16823.94,-107.29884164038964
1336,30061,1340,93666.71,-765.893328419362
1337,30063,3590,179636.53,-2894.468624045782
1338,30065,62,122871.39000000001,113.90928445011168
1339,30067,322,145024.78,-79.07702111881854
1340,30069,170,109021.5,193.93746259936913
1341,30071,265,87521.3,182.009649071048
1342,30073,66,57015.4,-5.928162982049198
1343,30075,991,334793.52,305.36842558870944
